DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2011-0424-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Barpeta, Bongaigaon, Darrang, Dhemaji, Dhuburi, Golaghat, Jorhat, Karbi Anglong, Sibsagar, Lakhimpur, Nagaon, Sonitpur districts, (Assam province), Begusarai, Bhagalpur, Bhojpur, Buxar, Gopalganj, Katihar, Khagaria, Kishanganj, Lakhisarai, Madhubani, Madhepura, Muzaffarpur, Patna, Purnia, Samastipur, Saran, Saharsa, Sitamarhi, Supaul, Vaishali, Pashchim Champaran districts (Bihar province), Azamgarh, Aligarh, Ambedkar Nagar, Badaun, Ballia, Bara Banki, Bahraich, Bareilly, Bijnor, Faizabad, Farrukhabad, Ghazipur, Gonda, Gorakhpur, Hardoi, Jyotiba Phule Nagar, Kannauj, Kanpur, Kushinagar, Lakhimpur Kheri, Meerut, Muzaffarnagar, Moradabad, Pilibhit, Rampur, Shahjahanpur, Sitapur, Unnao districts (Uttar Pradesh province)",Monsoonal rain,,No,No,No,5222,40941,Km2,26.376,86.24,"Bagmati, Burgi, Dhansiri, Gandak, Ganges, Ghanghra, Kosi, Pupun rivers",2011,8,15,2011,10,2,204,,5549080,,5549080,,,,,,,73.822750859736,"[{""adm2_code"":17576,""adm2_name"":""Barpeta""},{""adm2_code"":17578,""adm2_name"":""Darrang""},{""adm2_code"":17579,""adm2_name"":""Dhuburi""},{""adm2_code"":17582,""adm2_name"":""Golaghat""},{""adm2_code"":17584,""adm2_name"":""Karbi Anglong""},{""adm2_code"":17589,""adm2_name"":""Nagaon""},{""adm2_code"":17592,""adm2_name"":""Sibsagar""},{""adm2_code"":17593,""adm2_name"":""Sonitpur""},{""adm2_code"":70086,""adm2_name"":""Bongaigaon""},{""adm2_code"":70087,""adm2_name"":""Dhemaji""},{""adm2_code"":70089,""adm2_name"":""Jorhat""},{""adm2_code"":70091,""adm2_name"":""Lakhimpur""},{""adm2_code"":17595,""adm2_name"":""Begusarai""},{""adm2_code"":17596,""adm2_name"":""Bhagalpur""},{""adm2_code"":17604,""adm2_name"":""Gopalganj""},{""adm2_code"":17608,""adm2_name"":""Katihar""},{""adm2_code"":17609,""adm2_name"":""Khagaria""},{""adm2_code"":17611,""adm2_name"":""Madhubani""},{""adm2_code"":17612,""adm2_name"":""Madhepura""},{""adm2_code"":17613,""adm2_name"":""Muzaffarpur""},{""adm2_code"":17618,""adm2_name"":""Pashchim Champaran""},{""adm2_code"":17619,""adm2_name"":""Patna""},{""adm2_code"":17621,""adm2_name"":""Purnia""},{""adm2_code"":17624,""adm2_name"":""Saharsa""},{""adm2_code"":17626,""adm2_name"":""Samastipur""},{""adm2_code"":17628,""adm2_name"":""Saran""},{""adm2_code"":17630,""adm2_name"":""Sitamarhi""},{""adm2_code"":17632,""adm2_name"":""Vaishali""},{""adm2_code"":70097,""adm2_name"":""Bhojpur""},{""adm2_code"":70098,""adm2_name"":""Buxar""},{""adm2_code"":70100,""adm2_name"":""Kishanganj""},{""adm2_code"":70101,""adm2_name"":""Lakhisarai""},{""adm2_code"":70104,""adm2_name"":""Supaul""},{""adm2_code"":17889,""adm2_name"":""Aligarh""},{""adm2_code"":17892,""adm2_name"":""Azamgarh""},{""adm2_code"":17893,""adm2_name"":""Bahraich""},{""adm2_code"":17894,""adm2_name"":""Ballia""},{""adm2_code"":17896,""adm2_name"":""Bara Banki""},{""adm2_code"":17920,""adm2_name"":""Kanpur""},{""adm2_code"":17921,""adm2_name"":""Lakhimpur Kheri""},{""adm2_code"":17926,""adm2_name"":""Meerut""},{""adm2_code"":17928,""adm2_name"":""Moradabad""},{""adm2_code"":17929,""adm2_name"":""Muzaffarnagar""},{""adm2_code"":17931,""adm2_name"":""Pilibhit""},{""adm2_code"":17935,""adm2_name"":""Rampur""},{""adm2_code"":17937,""adm2_name"":""Shahjahanpur""},{""adm2_code"":17938,""adm2_name"":""Sitapur""},{""adm2_code"":17941,""adm2_name"":""Unnao""},{""adm2_code"":70257,""adm2_name"":""Ambedkar Nagar""},{""adm2_code"":70259,""adm2_name"":""Badaun""},{""adm2_code"":70267,""adm2_name"":""Jyotiba Phule Nagar""},{""adm2_code"":70268,""adm2_name"":""Kannauj""},{""adm2_code"":70271,""adm2_name"":""Kushinagar""}]",2011-11-14,2023-09-25
2011-0428-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Gonda, Balrampur, Faizabad, Bara Banki districts (Uttar Pradesh province), Rajasthan province","Monsoonal rains, dam releases",,No,No,No,,85509,Km2,28.524,80.93,,2011,7,23,2011,8,9,19,,200000,,200000,,,,,,,73.822750859736,"[{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm2_code"":17896,""adm2_name"":""Bara Banki""},{""adm2_code"":17907,""adm2_name"":""Faizabad""},{""adm2_code"":17913,""adm2_name"":""Gonda""},{""adm2_code"":70261,""adm2_name"":""Balrampur""}]",2011-11-07,2023-09-25
2011-0473-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Orissa province,Monsoonal rains,,No,No,Yes,,,Km2,,,,2011,9,5,2011,9,15,42,,2100000,,2100000,,,,,432000,585185,73.822750859736,"[{""adm1_code"":1504,""adm1_name"":""Orissa""}]",2012-01-03,2023-09-25
2011-0590-LKA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,LKA,Sri Lanka,Southern Asia,Asia,"Kegalle district (Sabaragamuwa province), Galle district (Southern province), Gampaha, Colombo, Kalutara districts (Western province)",Monsoonal rain,,No,No,No,,,Km2,,,,2011,5,29,2011,5,29,,,8600,,8600,,,,,,,73.822750859736,"[{""adm2_code"":25844,""adm2_name"":""Kegalle""},{""adm2_code"":25846,""adm2_name"":""Galle""},{""adm2_code"":25851,""adm2_name"":""Colombo""},{""adm2_code"":25852,""adm2_name"":""Gampaha""},{""adm2_code"":25853,""adm2_name"":""Kalutara""}]",2012-04-18,2023-09-25
2011-0632-AFG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AFG,Afghanistan,Southern Asia,Asia,Baghlan province,,,No,No,No,,,Km2,,,,2011,5,1,2011,5,8,37,45,,9700,9745,,,,,,,73.822750859736,"[{""adm1_code"":274,""adm1_name"":""Baghlan""}]",2012-03-28,2023-09-25
2011-0647-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Uttarakhand province",Heavy monsoonal rains,,No,No,No,,,Km2,,,,2011,6,15,2011,7,16,50,,,,,,,,,20000,27092,73.822750859736,"[{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""},{""adm1_code"":70082,""adm1_name"":""Uttarakhand""}]",2012-04-05,2023-09-25
2012-0102-AFG,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,AFG,Afghanistan,Southern Asia,Asia,"Olya Cheshma village (Khanabad district, Kunduz province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2012,4,10,2012,4,10,,,230,,230,,,,,,,75.3503857046957,"[{""adm2_code"":3641,""adm2_name"":""Khanabad""}]",2012-04-24,2023-09-25
2012-0143-AFG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2012-000087,,AFG,Afghanistan,Southern Asia,Asia,"Sar-e-Pul city (Sar-e-Pul district), Sayad, Sozmaqala, Kohestanat disctricts (Sar-e-Pul province)","Torrential rain, continuous precipittaion and melting of huge accumulation of snow",,No,No,No,,21754,Km2,34.2696,64.19,,2012,5,18,2012,5,18,74,300,27469,,27769,,,,,,,75.3503857046957,"[{""adm2_code"":3730,""adm2_name"":""Kohestanat""},{""adm2_code"":3733,""adm2_name"":""Sayad""},{""adm2_code"":99979,""adm2_name"":""Sar-e-Pul""},{""adm2_code"":99980,""adm2_name"":""Sozmaqala""}]",2012-07-05,2023-09-25
2012-0154-AFG,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,AFG,Afghanistan,Southern Asia,Asia,"Chobbash, Turkmania, Saltuq Afghania, Shakarak Bazar, Labe Jare Taghan, Qurbaqa Arigh villages (Khwaja Dukoh district, Jawzan province)",,,No,No,No,,,Km2,,,,2012,5,20,2012,5,20,,1,13150,,13151,,,,,,,75.3503857046957,"[{""adm2_code"":3575,""adm2_name"":""Khwajadukoh""}]",2012-05-23,2023-09-25
2012-0175-BGD,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2012-000106,,BGD,Bangladesh,Southern Asia,Asia,"Chittagong, Bandarban, Cox's Bazar districts (Chittagong province), Sylhet district (Sylhet province)",Monsoonal rain,"Slide (land, mud, snow, rock)",No,No,No,5849,9560,Km2,22.172,92.1,,2012,6,24,2012,7,2,139,,5148475,,5148475,,,,,,,75.3503857046957,"[{""adm2_code"":5767,""adm2_name"":""Bandarban""},{""adm2_code"":5770,""adm2_name"":""Chittagong""},{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5824,""adm2_name"":""Sylhet""}]",2014-01-14,2023-09-25
2012-0179-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2012-000110,,IND,India,Southern Asia,Asia,"Anjaw (70044), Lohit, Changlang, 70045, 70050, Lower Dibang Valley, East Siang, Upper Siang (70051) districts (Arunachal Pradesh province), Assam province",Monsoonal rain,"Slide (land, mud, snow, rock)",No,No,No,2700,254935,Km2,26.566,92.44,Brahmaputra,2012,6,26,2012,7,13,120,,2200000,,2200000,,,,,,,75.3503857046957,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm2_code"":70044,""adm2_name"":""Administrative unit not available""},{""adm2_code"":70045,""adm2_name"":""Administrative unit not available""},{""adm2_code"":70050,""adm2_name"":""Administrative unit not available""},{""adm2_code"":70051,""adm2_name"":""Administrative unit not available""},{""adm2_code"":17571,""adm2_name"":""East Siang""},{""adm2_code"":17572,""adm2_name"":""Lohit""},{""adm2_code"":70083,""adm2_name"":""Changlang""},{""adm2_code"":70084,""adm2_name"":""Lower Dibang Valley""}]",2012-11-12,2023-09-25
2012-0183-AFG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AFG,Afghanistan,Southern Asia,Asia,Takhar province,Torrential rain,,No,No,No,,14162,Km2,37.0528,70,,2012,5,12,2012,5,16,20,,,,,,,,,,,75.3503857046957,"[{""adm1_code"":300,""adm1_name"":""Takhar""}]",2012-07-05,2023-09-25
2012-0186-NPL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,NPL,Nepal,Southern Asia,Asia,"Kaski area (Gandaki district, Western province)",,,No,No,No,,4395,Km2,28.524,83.83,Seti river,2012,5,5,2012,5,7,72,5,,,5,,,,,1000,1327,75.3503857046957,"[{""adm2_code"":22363,""adm2_name"":""Gandaki""}]",2013-03-27,2023-09-25
2012-0226-AFG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AFG,Afghanistan,Southern Asia,Asia,"Chaghcharan, Shahrak, Charsada, Do Layna, Dawlat Yar, Tolak districts (Ghor province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2012,6,18,2012,6,20,35,10,1845,2445,4300,,,,,,,75.3503857046957,"[{""adm2_code"":3541,""adm2_name"":""Tolak""},{""adm2_code"":99967,""adm2_name"":""Shahrak""},{""adm2_code"":99968,""adm2_name"":""DoLayna""},{""adm2_code"":99969,""adm2_name"":""Charsadra""},{""adm2_code"":99970,""adm2_name"":""Chaghcharan""},{""adm2_code"":99971,""adm2_name"":""Dawlatyar""}]",2013-02-05,2023-09-25
2012-0322-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Jaipur, Dhaulpur, Dausa, Tonk, Jhunjhunun, Sikar, Hanumangarh, Bikaner districts (Rajasthan province), Anjaw (70044), 70045, 70050, Lower Dibang Valley, Upper Siang (70051) districts (Arunachal Pradesh province)",Heavy rains,,No,No,No,,,Km2,,,,2012,8,21,2012,8,23,37,,,37500,37500,,,,,,,75.3503857046957,"[{""adm2_code"":17840,""adm2_name"":""Bikaner""},{""adm2_code"":17844,""adm2_name"":""Dhaulpur""},{""adm2_code"":17847,""adm2_name"":""Jaipur""},{""adm2_code"":17851,""adm2_name"":""Jhunjhunun""},{""adm2_code"":17857,""adm2_name"":""Sikar""},{""adm2_code"":17859,""adm2_name"":""Tonk""},{""adm2_code"":70237,""adm2_name"":""Dausa""},{""adm2_code"":70238,""adm2_name"":""Hanumangarh""},{""adm2_code"":70044,""adm2_name"":""Administrative unit not available""},{""adm2_code"":70045,""adm2_name"":""Administrative unit not available""},{""adm2_code"":70050,""adm2_name"":""Administrative unit not available""},{""adm2_code"":70051,""adm2_name"":""Administrative unit not available""}]",2013-02-06,2023-09-25
2012-0325-PAK,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PAK,Pakistan,Southern Asia,Asia,Jammu and Kashmir provinces,,,No,No,No,,,Km2,,,,2012,9,4,2012,9,4,12,,,,,,,,,,,75.3503857046957,"[{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""}]",2012-09-06,2023-09-25
2012-0334-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Palchan village (Kullu district, Himachal Pradesh province), Uttarkashi, Rudra Prayag, Chamoli districts (Uttarakhand province), Moradabad district (Uttar Pradesh province), Kathua village (72780 district, Jammu and Kashmir province)",Torrential rain,"Slide (land, mud, snow, rock)",No,No,No,,31390,Km2,30.1135,78.85,,2012,8,4,2012,8,9,30,,1200,,1200,,,,,110000,145985,75.3503857046957,"[{""adm2_code"":17671,""adm2_name"":""Kullu""},{""adm2_code"":72780,""adm2_name"":""Administrative unit not available""},{""adm2_code"":17928,""adm2_name"":""Moradabad""},{""adm2_code"":70282,""adm2_name"":""Chamoli""},{""adm2_code"":70286,""adm2_name"":""Rudra Prayag""},{""adm2_code"":70289,""adm2_name"":""Uttarkashi""}]",2013-02-06,2023-09-25
2012-0354-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Rudra Prayag, Bageshwar districts (Uttarakhand province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,37710,Km2,31.3,76.85,,2012,9,16,2012,9,18,45,,200,,200,,,,,20000,26543,75.3503857046957,"[{""adm2_code"":70281,""adm2_name"":""Bageshwar""},{""adm2_code"":70286,""adm2_name"":""Rudra Prayag""}]",2012-11-22,2023-09-25
2012-0363-PAK,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FF-2012-000148,,PAK,Pakistan,Southern Asia,Asia,"Jaffarabad, Jhal Magsi, Nasirabad districts (Balochistan province), Dera Ghazi Kan, Rajanpur districts (Punjab province), Dadu, Ghotki, Jacobabad, Larkana (Sindh province), Jammu and Kashmir provinces",Monsoon rain,,Yes,No,No,149274,23036,Km2,28.04,68.77,,2012,8,,2012,10,29,480,2902,5046462,,5049364,,,,,2500000,3317833,75.3503857046957,"[{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""},{""adm2_code"":40295,""adm2_name"":""Jaffarabad District""},{""adm2_code"":40296,""adm2_name"":""Jhal Magsi District""},{""adm2_code"":40308,""adm2_name"":""Nasirabad District""},{""adm2_code"":23657,""adm2_name"":""Dera Ghazi Khan District""},{""adm2_code"":23673,""adm2_name"":""Rajanpur District""},{""adm2_code"":23682,""adm2_name"":""Dadu District""},{""adm2_code"":23684,""adm2_name"":""Jacobabad District""},{""adm2_code"":23687,""adm2_name"":""Larkana District""},{""adm2_code"":40389,""adm2_name"":""Ghotki District""}]",2014-07-29,2023-09-25
2012-0382-BGD,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,BGD,Bangladesh,Southern Asia,Asia,"Barisal, Bhola, Patuakhali districts (Barisal province), Dhaka, Faridpur, Jamalpur, Madaripur, Manikganj, Rajbari, Shariatpur, Tangail districts (Dhaka province), Bogra, Pabna, Sirajganj districts (Rajshahi province), Gaibandha, Kurigram districts (Rangpur province)",,,No,No,No,,,Km2,,,,2012,9,21,2012,9,28,,,250000,,250000,,,,,,,75.3503857046957,"[{""adm2_code"":5762,""adm2_name"":""Barisal""},{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5765,""adm2_name"":""Patuakhali""},{""adm2_code"":5778,""adm2_name"":""Dhaka""},{""adm2_code"":5779,""adm2_name"":""Faridpur""},{""adm2_code"":5782,""adm2_name"":""Jamalpur""},{""adm2_code"":5784,""adm2_name"":""Madaripur""},{""adm2_code"":5785,""adm2_name"":""Manikganj""},{""adm2_code"":5791,""adm2_name"":""Rajbari""},{""adm2_code"":5792,""adm2_name"":""Shariatpur""},{""adm2_code"":5794,""adm2_name"":""Tangail""},{""adm2_code"":5805,""adm2_name"":""Bogra""},{""adm2_code"":5815,""adm2_name"":""Pabna""},{""adm2_code"":5819,""adm2_name"":""Sirajganj""},{""adm2_code"":5807,""adm2_name"":""Gaibandha""},{""adm2_code"":5809,""adm2_name"":""Kurigram""}]",2013-02-06,2023-09-25
2012-0382-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Barpeta, Bongaigaon, Darrang, Dhemaji, Dhuburi, Dibrugarh, Goalpara, Golaghat, Jorhat, Kamrup, Lakhimpur, Marigaon, Nagaon, Nalbari, Papum Pare, Sibsagar, Sonitpur, Tinsukia districts (Assam province), Bhagalpur, Darbhanga, Katihar, Khagaria, Muzaffarpur, Patna, Siwan, Supaul districts (Bihar province), Sahibganj district (Jharkhand province), North Sikkim district (Sikkim province), Ballia, Bara Banki, Faizabad districts (Uttar Pradesh province), Murshidabad district (West Bengal province), West Siang, East Siang, Lohit, Papum Pare districts (Arunachal Pradesh province)",Monsoonal rains,"Slide (land, mud, snow, rock)",No,No,No,,42597,Km2,26.8,93.63,,2012,9,19,2012,9,23,21,,2000000,,2000000,,,,,98000,130059,75.3503857046957,"[{""adm2_code"":17576,""adm2_name"":""Barpeta""},{""adm2_code"":17578,""adm2_name"":""Darrang""},{""adm2_code"":17579,""adm2_name"":""Dhuburi""},{""adm2_code"":17580,""adm2_name"":""Dibrugarh""},{""adm2_code"":17581,""adm2_name"":""Goalpara""},{""adm2_code"":17582,""adm2_name"":""Golaghat""},{""adm2_code"":17583,""adm2_name"":""Kamrup""},{""adm2_code"":17589,""adm2_name"":""Nagaon""},{""adm2_code"":17590,""adm2_name"":""Nalbari""},{""adm2_code"":17592,""adm2_name"":""Sibsagar""},{""adm2_code"":17593,""adm2_name"":""Sonitpur""},{""adm2_code"":70086,""adm2_name"":""Bongaigaon""},{""adm2_code"":70087,""adm2_name"":""Dhemaji""},{""adm2_code"":70089,""adm2_name"":""Jorhat""},{""adm2_code"":70091,""adm2_name"":""Lakhimpur""},{""adm2_code"":70092,""adm2_name"":""Marigaon""},{""adm2_code"":70093,""adm2_name"":""Tinsukia""},{""adm2_code"":17862,""adm2_name"":""North Sikkim""},{""adm2_code"":17955,""adm2_name"":""Murshidabad""},{""adm2_code"":17571,""adm2_name"":""East Siang""},{""adm2_code"":17572,""adm2_name"":""Lohit""},{""adm2_code"":17575,""adm2_name"":""West Siang""},{""adm2_code"":70085,""adm2_name"":""Papum Pare""},{""adm2_code"":17596,""adm2_name"":""Bhagalpur""},{""adm2_code"":17598,""adm2_name"":""Darbhanga""},{""adm2_code"":17608,""adm2_name"":""Katihar""},{""adm2_code"":17609,""adm2_name"":""Khagaria""},{""adm2_code"":17613,""adm2_name"":""Muzaffarpur""},{""adm2_code"":17619,""adm2_name"":""Patna""},{""adm2_code"":17631,""adm2_name"":""Siwan""},{""adm2_code"":70104,""adm2_name"":""Supaul""},{""adm2_code"":70154,""adm2_name"":""Sahibganj""},{""adm2_code"":17894,""adm2_name"":""Ballia""},{""adm2_code"":17896,""adm2_name"":""Bara Banki""},{""adm2_code"":17907,""adm2_name"":""Faizabad""}]",2013-02-06,2023-09-25
2012-0471-IRN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Behshahr, Sari, Gaemshahr, Babol districts (Mazandaran province)",Torrential rains,,No,No,No,,11490,Km2,36.53,54.26,,2012,10,12,2012,10,15,7,,1000,,1000,,,,,,,75.3503857046957,"[{""adm2_code"":40887,""adm2_name"":""Babol""},{""adm2_code"":40906,""adm2_name"":""Behshahr""},{""adm2_code"":40958,""adm2_name"":""Gaemshahr""},{""adm2_code"":41093,""adm2_name"":""Sari""}]",2012-11-21,2023-09-25
2012-0475-PAK,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PAK,Pakistan,Southern Asia,Asia,"North-West Frontier, Jammu and Kashmir provinces",Monsoonal rain,,No,No,No,,98264,Km2,35.03,73.52,,2012,8,23,2012,8,29,26,,1200,,1200,,,,,,,75.3503857046957,"[{""adm1_code"":2275,""adm1_name"":""North-West Frontier""},{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""}]",2012-11-22,2023-09-25
2012-0537-LKA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,LKA,Sri Lanka,Southern Asia,Asia,"Matale, Kandy, Nuwara Eliya districts (Central province), Batticaloa district (Eastern province), Polonnaruwa, Kurunegala districts (North Central province), Galle, Hambantota districts (Southern province), Badulla, Moneragala districts (Uva province)",Torrential rain,"Slide (land, mud, snow, rock)",No,No,No,,49084,Km2,7.976,80.77,,2012,12,17,2012,12,19,53,21,447000,,447021,,,,,1200,1593,75.3503857046957,"[{""adm2_code"":25830,""adm2_name"":""Matale""},{""adm2_code"":41748,""adm2_name"":""Kandy""},{""adm2_code"":41749,""adm2_name"":""Nuwara Eliya""},{""adm2_code"":25833,""adm2_name"":""Batticaloa""},{""adm2_code"":25836,""adm2_name"":""Polonnaruwa""},{""adm2_code"":25837,""adm2_name"":""Kurunegala""},{""adm2_code"":25846,""adm2_name"":""Galle""},{""adm2_code"":25847,""adm2_name"":""Hambantota""},{""adm2_code"":25849,""adm2_name"":""Badulla""},{""adm2_code"":25850,""adm2_name"":""Moneragala""}]",2013-02-07,2023-09-25
2012-0573-AFG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AFG,Afghanistan,Southern Asia,Asia,"Keshendeh, Sholgareh districts (Balkh province), Gelan district (Ghazni province)",,,No,No,No,,,Km2,,,,2012,4,22,2012,4,22,20,,5700,,5700,,,,,,,75.3503857046957,"[{""adm2_code"":3489,""adm2_name"":""Sholgareh""},{""adm2_code"":99975,""adm2_name"":""Keshendeh""},{""adm2_code"":3524,""adm2_name"":""Gelan""}]",2013-02-04,2023-09-25
2012-0584-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Himachel Pradesh province,,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2012,8,21,2012,8,23,26,,9460,,9460,,,,,16000,21234,75.3503857046957,"[{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""}]",2013-02-06,2023-09-25
2013-0039-LKA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,LKA,Sri Lanka,Southern Asia,Asia,"Central, Eastern, Northern provinces",Hevay rains,,No,No,No,,26063,Km2,7.59777,80.92,,2013,1,8,2013,1,16,52,,56747,,56747,,,,,,,76.454145985163,"[{""adm1_code"":2736,""adm1_name"":""Central""},{""adm1_code"":2737,""adm1_name"":""Eastern""},{""adm1_code"":2740,""adm1_name"":""Northern""}]",2014-03-19,2023-09-25
